Time,generator-3-1_ir_cnv,generator-3-1_ii_cnv,generator-1-1_ir_cnv,generator-1-1_ii_cnv,generator-1-1_i_mag
0.0,0.4600224363255508,0.9785267407750736,0.16092459333128506,0.24978186867246088,0.29713247324442
1.0e-6,0.4600224363255508,0.9785267407750736,0.16092459333128506,0.24978186867246088,0.29713247324442
1.1e-5,0.4600224363255508,0.9785267407750736,0.16092459333128503,0.24978186867246088,0.29713247324442
4.5901788395159724e-5,0.4600224363255508,0.9785267407750736,0.160924593331285,0.24978186867246088,0.29713247324441994
0.00013585790416774615,0.4600224363255508,0.9785267407750736,0.16092459333128492,0.24978186867246086,0.29713247324441994
0.00023585790416774617,0.46002243632555073,0.9785267407750736,0.1609245933312848,0.24978186867246074,0.29713247324441977
0.00033585790416774616,0.46002243632555073,0.9785267407750736,0.16092459333128478,0.24978186867246058,0.2971324732444196
0.00043585790416774615,0.46002243632555073,0.9785267407750736,0.16092459333128487,0.24978186867246044,0.2971324732444195
0.0005358579041677461,0.4600224363255507,0.9785267407750736,0.16092459333128487,0.24978186867246036,0.29713247324441944
0.0006358579041677462,0.4600224363255507,0.9785267407750735,0.16092459333128492,0.24978186867246036,0.2971324732444195
0.0007358579041677462,0.4600224363255507,0.9785267407750734,0.16092459333128492,0.24978186867246036,0.2971324732444195
0.0008358579041677463,0.4600224363255506,0.9785267407750733,0.16092459333128492,0.2497818686724604,0.29713247324441955
0.0009358579041677463,0.4600224363255506,0.9785267407750732,0.16092459333128495,0.24978186867246038,0.2971324732444195
0.0010358579041677464,0.4600224363255506,0.9785267407750733,0.16092459333128498,0.24978186867246038,0.29713247324441955
0.0011358579041677464,0.4600224363255506,0.9785267407750734,0.1609245933312849,0.2497818686724605,0.2971324732444196
0.0012358579041677465,0.4600224363255506,0.9785267407750735,0.16092459333128484,0.2497818686724606,0.29713247324441966
0.0013358579041677465,0.46002243632555057,0.9785267407750734,0.16092459333128475,0.24978186867246072,0.2971324732444197
0.0014358579041677466,0.4600224363255507,0.9785267407750734,0.16092459333128484,0.2497818686724607,0.2971324732444197
0.0015358579041677466,0.4600224363255507,0.9785267407750734,0.1609245933312849,0.24978186867246047,0.29713247324441955
0.0016358579041677466,0.4600224363255506,0.9785267407750734,0.16092459333128495,0.24978186867246033,0.2971324732444195
0.0017358579041677467,0.4600224363255506,0.9785267407750737,0.1609245933312851,0.24978186867246027,0.2971324732444195
0.0018358579041677467,0.4600224363255507,0.9785267407750737,0.16092459333128514,0.24978186867246024,0.2971324732444195
0.0019358579041677468,0.4600224363255507,0.9785267407750737,0.16092459333128503,0.24978186867246024,0.29713247324441944
0.0020358579041677466,0.4600224363255506,0.9785267407750736,0.16092459333128495,0.24978186867246033,0.2971324732444195
0.0021358579041677464,0.4600224363255505,0.9785267407750736,0.16092459333128492,0.2497818686724604,0.29713247324441955
0.0022358579041677463,0.46002243632555034,0.9785267407750735,0.16092459333128512,0.24978186867246038,0.2971324732444196
0.002335857904167746,0.46002243632555045,0.9785267407750732,0.1609245933312852,0.2497818686724604,0.29713247324441966
0.002435857904167746,0.4600224363255505,0.9785267407750733,0.16092459333128523,0.24978186867246038,0.29713247324441966
0.0025358579041677458,0.4600224363255507,0.9785267407750735,0.16092459333128525,0.2497818686724603,0.2971324732444196
0.0026358579041677456,0.46002243632555073,0.9785267407750737,0.16092459333128523,0.2497818686724602,0.2971324732444195
0.0027358579041677454,0.4600224363255509,0.9785267407750743,0.16092459333128506,0.24978186867246016,0.2971324732444194
0.0028358579041677452,0.46002243632555107,0.9785267407750745,0.16092459333128498,0.24978186867246027,0.29713247324441944
0.002935857904167745,0.460022436325551,0.9785267407750745,0.16092459333128512,0.24978186867246036,0.2971324732444196
0.003035857904167745,0.4600224363255509,0.9785267407750745,0.1609245933312852,0.24978186867246038,0.29713247324441966
0.0031358579041677447,0.4600224363255509,0.9785267407750743,0.16092459333128517,0.2497818686724603,0.2971324732444196
0.0032358579041677446,0.4600224363255508,0.9785267407750742,0.16092459333128512,0.24978186867246022,0.2971324732444195
0.0033358579041677444,0.4600224363255507,0.9785267407750743,0.1609245933312851,0.24978186867246024,0.2971324732444195
0.003435857904167744,0.46002243632555057,0.9785267407750743,0.16092459333128498,0.24978186867246038,0.29713247324441955
0.003535857904167744,0.46002243632555034,0.9785267407750746,0.16092459333128478,0.2497818686724604,0.29713247324441944
0.003635857904167744,0.4600224363255505,0.9785267407750748,0.16092459333128456,0.24978186867246024,0.2971324732444192
0.0037358579041677437,0.4600224363255507,0.9785267407750745,0.16092459333128442,0.24978186867246,0.2971324732444189
0.0038358579041677435,0.4600224363255511,0.9785267407750744,0.16092459333128437,0.24978186867245986,0.29713247324441877
0.003935857904167743,0.4600224363255512,0.9785267407750742,0.16092459333128428,0.24978186867245983,0.2971324732444187
0.004035857904167744,0.4600224363255513,0.9785267407750741,0.16092459333128428,0.24978186867246,0.2971324732444188
0.004135857904167744,0.46002243632555145,0.9785267407750742,0.16092459333128445,0.24978186867246022,0.2971324732444191
0.004235857904167744,0.46002243632555156,0.9785267407750741,0.16092459333128448,0.24978186867246044,0.2971324732444193
0.004335857904167744,0.4600224363255516,0.9785267407750738,0.16092459333128456,0.2497818686724606,0.2971324732444195
0.004435857904167745,0.46002243632555156,0.9785267407750734,0.1609245933312846,0.2497818686724606,0.2971324732444195
0.004535857904167745,0.46002243632555123,0.9785267407750731,0.16092459333128475,0.2497818686724605,0.2971324732444195
0.004635857904167745,0.46002243632555095,0.9785267407750732,0.16092459333128478,0.24978186867246033,0.2971324732444194
0.0047358579041677454,0.4600224363255509,0.9785267407750731,0.16092459333128478,0.24978186867246016,0.2971324732444192
0.004835857904167746,0.46002243632555084,0.9785267407750731,0.16092459333128462,0.24978186867246022,0.2971324732444192
0.004935857904167746,0.46002243632555095,0.9785267407750732,0.16092459333128456,0.2497818686724602,0.29713247324441916
0.005035857904167746,0.46002243632555095,0.9785267407750732,0.16092459333128453,0.24978186867246008,0.29713247324441905
0.0051358579041677465,0.46002243632555095,0.9785267407750732,0.16092459333128456,0.24978186867246013,0.2971324732444191
0.005235857904167747,0.46002243632555073,0.978526740775073,0.1609245933312847,0.24978186867246024,0.29713247324441927
0.005335857904167747,0.4600224363255503,0.9785267407750726,0.16092459333128473,0.24978186867246036,0.2971324732444194
0.005435857904167747,0.4600224363255502,0.9785267407750727,0.1609245933312848,0.24978186867246044,0.2971324732444195
0.0055358579041677475,0.4600224363255502,0.9785267407750731,0.16092459333128495,0.2497818686724605,0.2971324732444196
0.005635857904167748,0.46002243632555007,0.9785267407750731,0.16092459333128512,0.24978186867246058,0.29713247324441977
0.005735857904167748,0.4600224363255502,0.9785267407750733,0.16092459333128523,0.24978186867246066,0.29713247324441994
0.005835857904167748,0.4600224363255504,0.9785267407750732,0.16092459333128536,0.24978186867246063,0.29713247324441994
0.005935857904167749,0.46002243632555045,0.9785267407750733,0.16092459333128523,0.24978186867246055,0.2971324732444198
0.006035857904167749,0.4600224363255504,0.9785267407750732,0.160924593331285,0.2497818686724605,0.29713247324441966
0.006135857904167749,0.4600224363255503,0.9785267407750731,0.16092459333128445,0.2497818686724605,0.2971324732444193
0.006235857904167749,0.4600224363255502,0.9785267407750732,0.1609245933312843,0.2497818686724604,0.2971324732444192
0.00633585790416775,0.4600224363255502,0.9785267407750733,0.16092459333128428,0.2497818686724604,0.2971324732444192
0.00643585790416775,0.46002243632555023,0.9785267407750734,0.16092459333128437,0.24978186867246055,0.2971324732444193
0.00653585790416775,0.4600224363255502,0.9785267407750737,0.16092459333128445,0.24978186867246058,0.29713247324441944
0.00663585790416775,0.46002243632555,0.978526740775074,0.1609245933312846,0.24978186867246052,0.29713247324441944
0.006735857904167751,0.46002243632555,0.978526740775074,0.16092459333128462,0.24978186867246033,0.2971324732444193
0.006835857904167751,0.46002243632555,0.978526740775074,0.16092459333128473,0.2497818686724602,0.2971324732444192
0.006935857904167751,0.46002243632555007,0.9785267407750741,0.16092459333128473,0.24978186867246022,0.29713247324441927
0.0070358579041677515,0.4600224363255502,0.978526740775074,0.16092459333128475,0.24978186867246027,0.2971324732444193
0.007135857904167752,0.46002243632555034,0.9785267407750736,0.16092459333128475,0.24978186867246038,0.29713247324441944
0.007235857904167752,0.4600224363255504,0.9785267407750734,0.16092459333128473,0.24978186867246047,0.2971324732444195
0.007335857904167752,0.46002243632555034,0.9785267407750732,0.16092459333128473,0.24978186867246047,0.2971324732444195
0.0074358579041677525,0.4600224363255501,0.9785267407750731,0.16092459333128467,0.2497818686724606,0.29713247324441955
0.007535857904167753,0.46002243632555007,0.9785267407750731,0.16092459333128464,0.24978186867246072,0.29713247324441966
0.007635857904167753,0.4600224363255498,0.9785267407750733,0.1609245933312846,0.24978186867246058,0.2971324732444195
0.007735857904167753,0.4600224363255495,0.9785267407750736,0.16092459333128475,0.2497818686724604,0.29713247324441944
0.007835857904167753,0.4600224363255494,0.9785267407750736,0.16092459333128475,0.24978186867246036,0.2971324732444194
0.007935857904167752,0.4600224363255493,0.9785267407750734,0.16092459333128473,0.24978186867246033,0.2971324732444193
0.008035857904167752,0.4600224363255493,0.9785267407750733,0.16092459333128473,0.24978186867246027,0.2971324732444193
0.008135857904167751,0.4600224363255494,0.9785267407750728,0.1609245933312845,0.24978186867246036,0.29713247324441927
0.00823585790416775,0.4600224363255497,0.978526740775073,0.16092459333128437,0.2497818686724605,0.2971324732444193
0.00833585790416775,0.4600224363255501,0.9785267407750731,0.16092459333128437,0.2497818686724606,0.2971324732444194
0.008435857904167749,0.46002243632555045,0.9785267407750735,0.16092459333128453,0.24978186867246086,0.29713247324441966
0.008535857904167748,0.46002243632555045,0.9785267407750738,0.16092459333128456,0.24978186867246088,0.2971324732444197
0.008635857904167748,0.4600224363255503,0.978526740775074,0.1609245933312846,0.24978186867246077,0.29713247324441966
0.008735857904167747,0.4600224363255503,0.9785267407750738,0.16092459333128475,0.24978186867246074,0.2971324732444197
0.008835857904167747,0.46002243632555045,0.9785267407750735,0.160924593331285,0.2497818686724605,0.29713247324441966
0.008935857904167746,0.46002243632555045,0.9785267407750735,0.1609245933312851,0.2497818686724603,0.29713247324441955
0.009035857904167745,0.46002243632555034,0.9785267407750736,0.160924593331285,0.24978186867246022,0.2971324732444194
0.009135857904167745,0.46002243632555,0.9785267407750736,0.16092459333128487,0.24978186867246016,0.29713247324441927
0.009235857904167744,0.4600224363255498,0.9785267407750736,0.16092459333128495,0.24978186867246038,0.2971324732444195
0.009335857904167744,0.46002243632554957,0.9785267407750735,0.160924593331285,0.24978186867246058,0.2971324732444197
0.009435857904167743,0.4600224363255494,0.9785267407750735,0.16092459333128506,0.2497818686724605,0.29713247324441966
0.009535857904167742,0.46002243632554934,0.9785267407750735,0.1609245933312852,0.24978186867246044,0.2971324732444197
0.009635857904167742,0.46002243632554934,0.9785267407750737,0.16092459333128517,0.24978186867246024,0.29713247324441955
0.009735857904167741,0.46002243632554973,0.978526740775074,0.16092459333128512,0.24978186867246013,0.2971324732444194
0.00983585790416774,0.46002243632555007,0.978526740775074,0.16092459333128503,0.24978186867246013,0.2971324732444193
0.00993585790416774,0.4600224363255501,0.978526740775074,0.16092459333128498,0.24978186867246002,0.2971324732444192
0.01003585790416774,0.46002243632555023,0.9785267407750737,0.16092459333128498,0.24978186867245997,0.2971324732444192
0.010135857904167739,0.46002243632555034,0.9785267407750736,0.1609245933312849,0.2497818686724601,0.29713247324441927
