Time,generator-3-1_ir_cnv,generator-3-1_ii_cnv,generator-1-1_ir_cnv,generator-1-1_ii_cnv,generator-1-1_i_mag,generator-3-1_i_mag
0.0,0.41593817509793546,0.23861954799713397,0.1570557104101978,0.07896344077591341,0.4795246127052889,0.4795246127052889
1.0e-6,0.41593817509793546,0.23861954799713397,0.1570557104101978,0.07896344077591341,0.4795246127052889,0.4795246127052889
2.0e-6,0.41593817509793546,0.23861954799713397,0.1570557104101978,0.07896344077591341,0.4795246127052889,0.4795246127052889
5.200767531598834e-6,0.41593817509793546,0.23861954799713397,0.1570557104101978,0.07896344077591341,0.4795246127052889,0.4795246127052889
8.401535063197667e-6,0.41593817509793546,0.23861954799713397,0.1570557104101978,0.07896344077591341,0.4795246127052889,0.4795246127052889
1.301673756825032e-5,0.41593817509793546,0.23861954799713397,0.1570557104101978,0.07896344077591341,0.4795246127052889,0.4795246127052889
1.9904355549465173e-5,0.41593817509793546,0.23861954799713397,0.1570557104101978,0.07896344077591341,0.4795246127052889,0.4795246127052889
2.853192476250575e-5,0.41593817509793546,0.23861954799713397,0.1570557104101978,0.07896344077591341,0.4795246127052889,0.4795246127052889
4.351138342160924e-5,0.41593817509793546,0.23861954799713395,0.1570557104101978,0.07896344077591341,0.4795246127052889,0.4795246127052889
6.393056857424917e-5,0.41593817509793546,0.23861954799713395,0.15705571041019778,0.07896344077591343,0.4795246127052889,0.4795246127052889
9.506250241480187e-5,0.41593817509793546,0.23861954799713392,0.15705571041019778,0.07896344077591344,0.4795246127052889,0.4795246127052889
0.00013223429806190153,0.41593817509793546,0.23861954799713392,0.15705571041019778,0.07896344077591344,0.4795246127052889,0.4795246127052889
0.0001870886764177093,0.41593817509793546,0.23861954799713392,0.15705571041019772,0.07896344077591344,0.4795246127052889,0.4795246127052889
0.00025863854570512215,0.4159381750979354,0.23861954799713386,0.1570557104101977,0.07896344077591341,0.47952461270528884,0.47952461270528884
0.00035733840202007154,0.4159381750979353,0.23861954799713375,0.15705571041019772,0.07896344077591326,0.4795246127052887,0.4795246127052887
0.00045733840202007153,0.4159381750979352,0.2386195479971335,0.15705571041019759,0.07896344077591307,0.47952461270528846,0.47952461270528846
0.0005573384020200715,0.415938175097935,0.23861954799713334,0.15705571041019747,0.07896344077591293,0.47952461270528823,0.47952461270528823
0.0006573384020200716,0.41593817509793496,0.23861954799713336,0.15705571041019742,0.07896344077591305,0.4795246127052882,0.4795246127052882
0.0007573384020200716,0.41593817509793496,0.23861954799713353,0.1570557104101974,0.07896344077591333,0.47952461270528823,0.47952461270528823
0.0008573384020200717,0.415938175097935,0.23861954799713375,0.15705571041019747,0.07896344077591363,0.47952461270528846,0.47952461270528846
0.0009573384020200717,0.4159381750979353,0.23861954799713403,0.15705571041019767,0.07896344077591388,0.4795246127052888,0.4795246127052888
