Time,Bus-1-Mag,Bus-1-Ang,Bus-2-Mag,Bus-2-Ang,Bus-3-Mag,Bus-3-Ang,Bus-4-Mag,Bus-4-Ang,Bus-5-Mag,Bus-5-Ang,Bus-6-Mag,Bus-6-Ang,Bus-7-Mag,Bus-7-Ang,Bus-8-Mag,Bus-8-Ang,Bus-9-Mag,Bus-9-Ang
0.0,1.04,0.0,1.0250000000000001,-0.054323943819129174,1.025,-0.030905908289227686,1.0415635610429448,-0.04409412167568663,1.0285641637827971,-0.09803959094843433,1.039677832727931,-0.08234005016219491,1.032861101523807,-0.07357074871213178,1.0287357001529516,-0.09323147418518035,1.0357060975976524,-0.05436796026159703
1.0e-6,1.039999999999999,-4.031141902817313e-15,1.0249999999999992,-0.05432394381913326,1.024999999999999,-0.030905908289231895,1.0415635610429435,-0.044094121675690705,1.028564163782796,-0.0980395909484384,1.0396778327279301,-0.08234005016219902,1.0328611015238065,-0.07357074871213587,1.0287357001529513,-0.09323147418518452,1.0357060975976518,-0.05436796026160122
2.005270215695603e-6,1.0399999999999994,-4.643912768009464e-15,1.0250000000000001,-0.05432394381913378,1.025,-0.03090590828923245,1.0415635610429441,-0.04409412167569131,1.0285641637827967,-0.09803959094843898,1.0396778327279308,-0.08234005016219959,1.032861101523807,-0.07357074871213638,1.028735700152952,-0.09323147418518506,1.0357060975976526,-0.054367960261601754
3.842584598968114e-6,1.0400000000000003,-3.794602746593387e-15,1.0250000000000004,-0.05432394381913278,1.0250000000000008,-0.030905908289231565,1.0415635610429448,-0.04409412167569042,1.0285641637827974,-0.09803959094843807,1.0396778327279315,-0.08234005016219871,1.0328611015238072,-0.07357074871213544,1.0287357001529525,-0.09323147418518411,1.0357060975976533,-0.05436796026160087
6.235932475812017e-6,1.040000000000001,-3.910667097785187e-15,1.0250000000000004,-0.05432394381913276,1.0250000000000012,-0.030905908289231673,1.0415635610429455,-0.04409412167569051,1.0285641637827976,-0.09803959094843813,1.0396778327279323,-0.08234005016219881,1.0328611015238076,-0.07357074871213545,1.0287357001529527,-0.0932314741851842,1.035706097597654,-0.05436796026160096
1.1813814659280492e-5,1.0400000000000014,-6.068872509028608e-15,1.0250000000000008,-0.05432394381913452,1.0250000000000021,-0.03090590828923377,1.0415635610429461,-0.044094121675692634,1.0285641637827982,-0.09803959094844013,1.0396778327279328,-0.08234005016220092,1.032861101523808,-0.07357074871213731,1.0287357001529536,-0.09323147418518611,1.0357060975976546,-0.05436796026160303
1.7391696842748967e-5,1.0400000000000025,-5.968672022300569e-15,1.0250000000000026,-0.05432394381913399,1.0250000000000035,-0.030905908289233525,1.0415635610429472,-0.044094121675692474,1.0285641637827996,-0.09803959094843992,1.039677832727934,-0.08234005016220071,1.03286110152381,-0.07357074871213687,1.0287357001529551,-0.09323147418518574,1.035706097597656,-0.05436796026160275
2.551583270156897e-5,1.0400000000000047,-5.254807016709366e-15,1.0250000000000041,-0.05432394381913254,1.0250000000000052,-0.030905908289232533,1.0415635610429494,-0.04409412167569165,1.0285641637828016,-0.09803959094843893,1.0396778327279361,-0.08234005016219978,1.0328611015238116,-0.07357074871213558,1.0287357001529567,-0.09323147418518453,1.0357060975976577,-0.054367960261601726
3.685452839058361e-5,1.040000000000006,-9.384961046069628e-15,1.0250000000000052,-0.054323943819135925,1.0250000000000061,-0.03090590828923657,1.0415635610429506,-0.04409412167569568,1.028564163782803,-0.09803959094844278,1.039677832727937,-0.08234005016220379,1.0328611015238127,-0.07357074871213913,1.0287357001529578,-0.09323147418518829,1.0357060975976586,-0.05436796026160569
5.980597130110189e-5,1.040000000000008,-1.5687935441629042e-14,1.0250000000000075,-0.05432394381914066,1.0250000000000086,-0.030905908289242563,1.041563561042953,-0.044094121675701786,1.0285641637828054,-0.09803959094844854,1.03967783272794,-0.08234005016220981,1.032861101523815,-0.07357074871214424,1.02873570015296,-0.0932314741851937,1.0357060975976613,-0.054367960261611524
