Time,Bus-1-Mag,Bus-1-Ang,Bus-2-Mag,Bus-2-Ang,Bus-3-Mag,Bus-3-Ang,Bus-4-Mag,Bus-4-Ang,Bus-5-Mag,Bus-5-Ang,Bus-6-Mag,Bus-6-Ang,Bus-7-Mag,Bus-7-Ang,Bus-8-Mag,Bus-8-Ang,Bus-9-Mag,Bus-9-Ang
0.0,1.04,0.0,1.025,-0.3115656564673926,1.025,-0.19658408859640147,0.9265541111066553,-0.20637315418696045,0.8028979409507188,-0.5202415469991448,0.8710380923088483,-0.41749525531906756,0.9575277292581392,-0.39470043845470654,0.9054122148437361,-0.4863874913074317,0.9749170705919911,-0.2964407375344391
1.0e-6,1.03999999999924,1.7648611897208264e-11,1.0249999999976422,-0.31156565645638234,1.0250000000002477,-0.19658408858459106,0.9265541111022314,-0.20637315416828392,0.8028979409422144,-0.5202415469896052,0.8710380923051155,-0.4174952553043112,0.9575277292548483,-0.39470043844319364,0.9054122148415007,-0.4863874912955883,0.9749170705910302,-0.29644073752206956
2.3894135107597115e-6,1.0399999999992797,1.760634998923677e-11,1.0249999999976813,-0.31156565645641854,1.025000000000272,-0.19658408858463217,0.9265541111022659,-0.20637315416832508,0.8028979409422442,-0.5202415469896451,0.8710380923051445,-0.4174952553043521,0.9575277292548829,-0.39470043844323105,0.90541221484153,-0.4863874912956273,0.9749170705910566,-0.29644073752211053
4.617724555255807e-6,1.0399999999993421,1.753936287758249e-11,1.0249999999977426,-0.31156565645647616,1.0250000000003088,-0.19658408858469809,0.9265541111023198,-0.20637315416839053,0.8028979409422907,-0.5202415469897085,0.8710380923051899,-0.4174952553044173,0.957527729254937,-0.39470043844329084,0.9054122148415756,-0.48638749129569,0.974917070591097,-0.2964407375221764
8.160494149919973e-6,1.0399999999994414,1.7432141424695668e-11,1.024999999997841,-0.31156565645656814,1.0250000000003672,-0.19658408858480297,0.9265541111024056,-0.20637315416849505,0.8028979409423649,-0.5202415469898096,0.8710380923052621,-0.41749525530452125,0.9575277292550239,-0.394700438443386,0.9054122148416485,-0.48638749129578973,0.9749170705911616,-0.2964407375222809
1.365428492457155e-5,1.0399999999995917,1.726696174537163e-11,1.0249999999979895,-0.3115656564567104,1.025000000000456,-0.19658408858496418,0.9265541111025354,-0.20637315416865618,0.8028979409424769,-0.5202415469899657,0.8710380923053711,-0.4174952553046814,0.9575277292551547,-0.39470043844353325,0.9054122148417585,-0.4863874912959438,0.9749170705912592,-0.2964407375224419
2.236550669793877e-5,1.039999999999823,1.700610211591613e-11,1.0249999999982173,-0.3115656564569354,1.0250000000005905,-0.1965840885852171,0.926554111102735,-0.2063731541689106,0.8028979409426491,-0.5202415469902121,0.8710380923055384,-0.4174952553049341,0.9575277292553556,-0.3947004384437656,0.9054122148419266,-0.48638749129618636,0.9749170705914076,-0.2964407375226948
3.587294519658663e-5,1.040000000000165,1.6605822072734437e-11,1.0249999999985524,-0.311565656457283,1.0250000000007833,-0.1965840885856031,0.9265541111030294,-0.20637315416930074,0.8028979409429025,-0.5202415469905903,0.871038092305784,-0.4174952553053207,0.9575277292556502,-0.39470043844412367,0.905412214842172,-0.48638749129655867,0.9749170705916225,-0.29644073752308153
5.9428108641421543e-5,1.0400000000007115,1.5918868598584896e-11,1.0249999999990893,-0.3115656564578851,1.0250000000010835,-0.19658408858625773,0.9265541111034994,-0.20637315416997043,0.802897940943307,-0.520241546991241,0.871038092306174,-0.4174952553059828,0.9575277292561212,-0.3947004384447414,0.9054122148425623,-0.486387491297197,0.9749170705919602,-0.2964407375237395
0.00010329436333952815,1.0400000000015646,1.4694223860118658e-11,1.0249999999999264,-0.3115656564589733,1.0250000000015134,-0.19658408858740037,0.926554111104231,-0.20637315417116356,0.8028979409439361,-0.5202415469924032,0.8710380923067724,-0.41749525530715625,0.9575277292568509,-0.3947004384458504,0.9054122148431563,-0.48638749129833186,0.9749170705924578,-0.2964407375248952
