Time,generator-3-1_ir_cnv,generator-3-1_ii_cnv,generator-1-1_ir_cnv,generator-1-1_ii_cnv,generator-1-1_i_mag
0.0,0.8949565010336987,0.5376213945318036,0.32470159302178747,0.09363492654028524,0.33793286904219766
1.0e-6,0.8949565010336997,0.5376213945318034,0.3247015930218038,0.09363492654028663,0.33793286904221376
2.975405431199329e-6,0.8949565010337015,0.5376213945318029,0.3247015930218358,0.09363492654028935,0.33793286904224523
7.04519932755347e-6,0.8949565010337053,0.5376213945318019,0.3247015930219007,0.09363492654029491,0.3379328690423092
2.0925847636655917e-5,0.8949565010337174,0.537621394531797,0.3247015930221103,0.09363492654031358,0.33793286904251574
4.5069871631027654e-5,0.8949565010337354,0.5376213945317839,0.32470159302242857,0.09363492654034616,0.33793286904283054
8.4678257552427e-5,0.8949565010337576,0.5376213945317518,0.32470159302280405,0.09363492654040566,0.3379328690432078
0.00013161551863762497,0.8949565010337742,0.5376213945317025,0.32470159302296914,0.09363492654049178,0.33793286904339026
0.000189529823419122,0.8949565010337837,0.5376213945316345,0.3247015930227185,0.0936349265406185,0.3379328690431846
0.00028654247752614556,0.8949565010337867,0.5376213945315305,0.3247015930213539,0.09363492654087656,0.3379328690419449
0.00038654247752614555,0.8949565010337914,0.5376213945314645,0.32470159301908513,0.0936349265413005,0.33793286903988246
0.00048654247752614554,0.8949565010338004,0.537621394531451,0.3247015930161358,0.09363492654198066,0.33793286903723707
0.0005865424775261456,0.8949565010338016,0.5376213945314798,0.3247015930127812,0.09363492654293183,0.33793286903427733
0.0006865424775261456,0.8949565010337771,0.537621394531536,0.32470159300906143,0.09363492654424453,0.33793286903106695
0.0007865424775261457,0.8949565010337084,0.5376213945316094,0.3247015930048451,0.09363492654592069,0.3379328690274801
0.0008865424775261457,0.8949565010335861,0.5376213945316979,0.3247015930002368,0.09363492654784962,0.33793286902358677
0.0009865424775261458,0.8949565010334092,0.5376213945318099,0.32470159299535445,0.09363492654977493,0.337932869019429
0.0010865424775261458,0.8949565010331804,0.5376213945319597,0.3247015929908572,0.09363492655077178,0.33793286901538405
0.0011865424775261459,0.8949565010329068,0.5376213945321611,0.32470159298821744,0.09363492654911323,0.33793286901238806
0.001286542477526146,0.8949565010325928,0.5376213945324272,0.3247015929889239,0.09363492654313087,0.33793286901140934
0.001386542477526146,0.8949565010322414,0.5376213945327676,0.3247015929929797,0.09363492653343107,0.33793286901261865
0.001486542477526146,0.8949565010318501,0.5376213945331932,0.32470159299760154,0.09363492652407457,0.337932869014467
0.001586542477526146,0.8949565010314012,0.5376213945337297,0.3247015929998392,0.09363492651872181,0.3379328690151339
0.001686542477526146,0.8949565010308391,0.5376213945344289,0.32470159300021395,0.09363492651664215,0.33793286901491776
0.0017865424775261461,0.8949565010300152,0.5376213945353707,0.3247015930004764,0.0936349265156699,0.33793286901490055
0.0018628209341319502,0.8949565010290157,0.5376213945362954,0.32470159300043083,0.09363492651559296,0.33793286901483544
0.0019628209341319503,0.8949565010268005,0.5376213945376752,0.32470159299959706,0.09363492651611441,0.3379328690141788
0.0020339184108121387,0.8949565010243387,0.5376213945384052,0.32470159299905005,0.09363492651590676,0.33793286901359565
0.0021339184108121385,0.8949565010196042,0.537621394537595,0.3247015929990315,0.09363492651433594,0.3379328690131426
0.0021981976785897185,0.8949565010161672,0.5376213945346638,0.32470159299908696,0.09363492651329605,0.33793286901290776
0.0022981976785897184,0.8949565010115185,0.5376213945244434,0.3247015929987269,0.09363492651215938,0.3379328690122469
0.0023719964648864964,0.8949565010094191,0.5376213945128895,0.3247015929985457,0.09363492651109225,0.337932869011777
