Time,generator-3-1_ir_cnv,generator-3-1_ii_cnv,generator-1-1_ir_cnv,generator-1-1_ii_cnv,generator-1-1_i_mag,generator-3-1_i_mag
0.0,0.41594610810048344,0.23859415418783592,0.15709506624216088,0.07895884527666244,0.1758219527961535,0.4795188580822947
1.0e-6,0.4159461081005355,0.2385941541878441,0.15709506624216088,0.07895884527666246,0.1758219527961535,0.47951885808234396
2.804765026068373e-6,0.41594610810062876,0.2385941541878588,0.15709506624216094,0.07895884527666247,0.17582195279615356,0.4795188580824321
6.552833129435358e-6,0.41594610810081933,0.23859415418788885,0.15709506624216105,0.07895884527666253,0.1758219527961537,0.4795188580826124
1.1423366192204964e-5,0.4159461081010607,0.23859415418792693,0.1570950662421612,0.07895884527666264,0.1758219527961539,0.4795188580828407
2.1791784810391017e-5,0.41594610810155075,0.23859415418800445,0.15709506624216152,0.07895884527666307,0.17582195279615437,0.47951885808330436
3.5298968740261416e-5,0.41594610810214,0.23859415418809823,0.15709506624216188,0.07895884527666393,0.17582195279615506,0.47951885808386213
5.693482897477848e-5,0.4159461081029666,0.23859415418823182,0.1570950662421625,0.07895884527666595,0.17582195279615653,0.4795188580846456
8.918274557772131e-5,0.4159461081039327,0.2385941541883944,0.15709506624216343,0.07895884527667026,0.1758219527961593,0.47951885808556455
0.00012856337573913826,0.41594610810469945,0.2385941541885386,0.15709506624216457,0.07895884527667713,0.1758219527961634,0.4795188580863014
0.00022856337573913825,0.4159461081049681,0.23859415418869157,0.15709506624216657,0.07895884527669794,0.17582195279617455,0.47951885808661054
0.00032856337573913824,0.4159461081038279,0.23859415418865118,0.15709506624216762,0.07895884527671748,0.17582195279618426,0.4795188580856014
0.00042856337573913823,0.41594610810251603,0.2385941541885309,0.15709506624216873,0.07895884527673275,0.1758219527961921,0.4795188580844036
0.0005285633757391383,0.41594610810183863,0.23859415418839758,0.1570950662421706,0.07895884527674413,0.1758219527961989,0.47951885808374967
0.0006285633757391383,0.4159461081020202,0.23859415418828017,0.1570950662421741,0.0789588452767538,0.17582195279620633,0.47951885808384875
