Time,generator-1-1_ir_cnv,generator-1-1_ii_cnv,generator-2-1_ir_cnv,generator-2-1_ii_cnv,generator-1-1_i_mag
0.0,0.1611274430910095,0.24628279575967701,0.16565680039667202,0.3711749647923044,0.2943081181419386
1.0e-6,0.16112744309100957,0.24628279575967701,0.16565680039667405,0.37117496479230433,0.29430811814193863
2.793232896260735e-6,0.16112744309100965,0.24628279575967704,0.1656568003966776,0.37117496479230416,0.2943081181419387
5.920745205891228e-6,0.16112744309100985,0.24628279575967707,0.16565680039668373,0.3711749647923039,0.29430811814193886
1.1341684256436118e-5,0.16112744309101018,0.24628279575967718,0.1656568003966941,0.3711749647923031,0.29430811814193913
1.9450223247899468e-5,0.16112744309101065,0.24628279575967746,0.16565680039670888,0.3711749647923012,0.2943081181419396
2.9659242559033655e-5,0.16112744309101115,0.24628279575967796,0.1656568003967264,0.3711749647922976,0.2943081181419403
4.439923192775827e-5,0.16112744309101162,0.24628279575967896,0.1656568003967497,0.37117496479229056,0.2943081181419414
7.803927653840049e-5,0.16112744309101124,0.24628279575968248,0.16565680039679476,0.3711749647922671,0.29430811814194413
0.0001116793211490427,0.16112744309100735,0.2462827957596875,0.16565680039683017,0.3711749647922359,0.2943081181419462
0.00017760950961901947,0.16112744309098948,0.2462827957596942,0.1656568003968795,0.37117496479216344,0.294308118141942
0.00024747411586082665,0.1611274430909685,0.24628279575968914,0.16565680039691533,0.3711749647920884,0.2943081181419263
0.0003431486236876723,0.16112744309094462,0.2462827957596647,0.16565680039695824,0.371174964792016,0.2943081181418928
0.0004431486236876723,0.16112744309093144,0.24628279575962742,0.16565680039701033,0.37117496479199025,0.29430811814185437
0.0005431486236876723,0.1611274430909295,0.24628279575959425,0.16565680039707076,0.3711749647920064,0.29430811814182556
0.0006431486236876723,0.16112744309093546,0.24628279575957804,0.16565680039713207,0.3711749647920437,0.29430811814181523
0.0007431486236876724,0.16112744309094554,0.24628279575958256,0.1656568003971851,0.3711749647920834,0.29430811814182456
0.0008431486236876724,0.16112744309095534,0.24628279575960166,0.16565680039722347,0.37117496479211254,0.2943081181418459
0.0009431486236876725,0.16112744309096275,0.24628279575962567,0.1656568003972459,0.37117496479212636,0.29430811814187
0.0010431486236876725,0.16112744309096888,0.2462827957596488,0.16565680039725764,0.37117496479212875,0.2943081181418927
0.0011431486236876726,0.1611274430909759,0.2462827957596692,0.16565680039726577,0.37117496479212875,0.29430811814191365
