Time,Bus-1-Mag,Bus-1-Ang,Bus-2-Mag,Bus-2-Ang,Bus-3-Mag,Bus-3-Ang,Bus-4-Mag,Bus-4-Ang,Bus-5-Mag,Bus-5-Ang,Bus-6-Mag,Bus-6-Ang,Bus-7-Mag,Bus-7-Ang,Bus-8-Mag,Bus-8-Ang,Bus-9-Mag,Bus-9-Ang
0.0,1.04,0.0,1.025,-0.11728766554347848,1.0249999999999997,-0.0685048411147354,1.0183499429746357,-0.09097408097081354,0.9788347694136267,-0.20653475737822644,1.0014259305457707,-0.17190002066046672,1.0156102530540772,-0.15644270333157853,0.9981652597307552,-0.19688378323074734,1.0220185867603684,-0.11607095401520941
1.0e-6,1.04,-9.142382875657469e-18,1.0250000000000001,-0.11728766554347843,1.0250000000000004,-0.06850484111473538,1.0183499429746357,-0.09097408097081355,0.9788347694136267,-0.20653475737822644,1.0014259305457707,-0.17190002066046672,1.0156102530540772,-0.15644270333157853,0.9981652597307552,-0.19688378323074734,1.0220185867603684,-0.11607095401520943
4.8387362558788965e-6,1.04,-4.0574343896120465e-17,1.0250000000000001,-0.11728766554347822,1.0250000000000006,-0.06850484111473554,1.0183499429746357,-0.09097408097081357,0.9788347694136267,-0.20653475737822644,1.0014259305457707,-0.17190002066046672,1.0156102530540774,-0.15644270333157856,0.9981652597307552,-0.19688378323074734,1.0220185867603684,-0.11607095401520955
1.6350285663175837e-5,1.0399999999999998,2.4020950719421853e-16,1.025,-0.11728766554347757,1.0250000000000006,-0.0685048411147359,1.0183499429746357,-0.09097408097081337,0.9788347694136266,-0.2065347573782264,1.0014259305457707,-0.17190002066046672,1.0156102530540774,-0.15644270333157861,0.9981652597307552,-0.19688378323074734,1.0220185867603684,-0.11607095401520995
3.330267646148896e-5,1.0400000000000005,2.7260776065559374e-15,1.025000000000001,-0.11728766554347661,1.0250000000000006,-0.06850484111473652,1.0183499429746368,-0.09097408097081236,0.9788347694136268,-0.20653475737822638,1.0014259305457707,-0.1719000206604667,1.0156102530540783,-0.15644270333157867,0.9981652597307552,-0.19688378323074737,1.0220185867603686,-0.11607095401521053
5.760967276820861e-5,1.0400000000000085,1.525724845442772e-14,1.025000000000004,-0.1172876655434752,1.0250000000000004,-0.06850484111473737,1.0183499429746443,-0.0909740809708068,0.9788347694136297,-0.2065347573782276,1.0014259305457707,-0.1719000206604666,1.015610253054081,-0.1564427033315787,0.9981652597307552,-0.1968837832307474,1.0220185867603684,-0.1160709540152114
9.749795298023275e-5,1.040000000000058,7.82172064988187e-14,1.025000000000012,-0.1172876655434732,1.0250000000000006,-0.06850484111473877,1.0183499429746905,-0.09097408097077389,0.9788347694136611,-0.20653475737823512,1.0014259305457707,-0.17190002066046647,1.0156102530540885,-0.1564427033315791,0.9981652597307553,-0.19688378323074746,1.0220185867603686,-0.11607095401521282
0.00019581069562274168,1.0400000000006544,5.225520996962428e-13,1.0250000000000532,-0.11728766554347253,1.025,-0.06850484111474085,1.0183499429752478,-0.0909740809705202,0.9788347694141423,-0.20653475737825533,1.0014259305457756,-0.17190002066046267,1.0156102530541282,-0.15644270333158494,0.9981652597307568,-0.19688378323074793,1.0220185867603684,-0.11607095401521485
0.0002958106956227417,1.0400000000024665,1.3054590161810856e-12,1.0250000000001445,-0.11728766554348272,1.0250000000000004,-0.06850484111474237,1.0183499429769545,-0.09097408097003197,0.978834769415686,-0.20653475737823115,1.0014259305458182,-0.1719000206604392,1.0156102530542181,-0.15644270333160057,0.998165259730763,-0.19688378323074893,1.0220185867603688,-0.11607095401521639
0.00039581069562274167,1.0400000000055456,2.0285268070526625e-12,1.0250000000003336,-0.11728766554351344,1.0250000000000026,-0.06850484111474288,1.018349942979876,-0.09097408096954619,0.9788347694183661,-0.20653475737817287,1.0014259305459818,-0.17190002066036886,1.0156102530544067,-0.15644270333163088,0.998165259730781,-0.19688378323075129,1.022018586760371,-0.11607095401521672
